tourney_date,surface,winner_name,loser_name
20260421,Hard,Sinja Kraus,Anastasia Potapova
20260421,Hard,Alycia Parks,Ksenia Efremova
20260421,Hard,Peyton Stearns,Lois Boisson
20260422,Hard,Panna Udvardy,Kimberly Birrell
20260422,Hard,Zeynep Sonmez,Carlota Martinez Cirez
20260422,Hard,Elena-Gabriela Ruse,Antonia Ruzic
20260422,Hard,Zhang Shuai,Eva Lys
20260422,Hard,Daria Snigur,Daria Kasatkina
20260422,Hard,Dalma Galfi,Ajla Tomljanovic
20260422,Hard,Yuliia Starodubtseva,Moyuka Uchijima
20260422,Hard,Alycia Parks,Elisabetta Cocciaretto
20260422,Hard,Alexandra Eala,Anastasia Pavlyuchenkova
20260422,Hard,Anhelina Kalinina,Kamilla Rakhimova
20260422,Hard,Emiliana Arango,Talia Gibson
20260422,Hard,Yulia Putintseva,Tereza Valentova
20260422,Hard,Janice Tjen,Alina Charaeva
20260422,Hard,Solana Sierra,Dayana Yastremska
20260422,Hard,Simona Waltert,Oleksandra Oliynykova
20260422,Hard,Karolina Pliskova,Sinja Kraus
20260422,Hard,Leolia Jeanjean,Oksana Selekhmeteva
20260422,Hard,Sofia Kenin,Ashlyn Krueger
20260422,Hard,Katie Boulter,Taylor Townsend
20260422,Hard,Katerina Siniakova,Elvina Kalieva
20260422,Hard,Catherine McNally,Katie Volynets
20260422,Hard,Tyra Caterina Grant,Elsa Jacquemot
20260423,Hard,Belinda Bencic,Petra Marcinko
20260423,Hard,Jaqueline Cristian,Yuliia Starodubtseva
20260423,Hard,Anna Bondar,Elina Svitolina
20260423,Hard,Laura Samson,Wang Xinyu
20260423,Hard,Diana Shnaider,Jessica Bouzas Maneiro
20260423,Hard,Iga Swiatek,Daria Snigur
20260423,Hard,Anhelina Kalinina,Marie Bouzkova
20260423,Hard,Dalma Galfi,Anna Kalinskaya
20260423,Hard,Jasmine Paolini,Laura Siegemund
20260423,Hard,Aryna Sabalenka,Peyton Stearns
20260423,Hard,Ann Li,Alycia Parks
20260423,Hard,Naomi Osaka,Camila Osorio
20260423,Hard,Iva Jovic,Magda Linette
20260423,Hard,Leylah Fernandez,Julia Grabher
20260423,Hard,Mirra Andreeva,Panna Udvardy
20260423,Hard,Hailey Baptiste,Kaitlin Quevedo
20260424,Hard,Solana Sierra,Magdalena Frech
20260424,Hard,Anastasia Potapova,Zhang Shuai
20260424,Hard,Karolina Pliskova,Maria Sakkari
20260424,Hard,Zheng Qinwen,Sofia Kenin
20260424,Hard,Zeynep Sonmez,Cristina Bucsa
20260424,Hard,Liudmila Samsonova,Janice Tjen
20260424,Hard,Elise Mertens,Alexandra Eala
20260424,Hard,Elena Rybakina,Elena-Gabriela Ruse
20260424,Hard,Jelena Ostapenko,Simona Waltert
20260424,Hard,Sorana Cirstea,Tyra Caterina Grant
20260424,Hard,Linda Noskova,Emiliana Arango
20260424,Hard,Marta Kostyuk,Yulia Putintseva
20260424,Hard,Katerina Siniakova,Anna Blinkova
20260424,Hard,Coco Gauff,Leolia Jeanjean
20260424,Hard,Catherine McNally,Victoria Mboko
20260424,Hard,Jessica Pegula,Katie Boulter
20260425,Hard,Belinda Bencic,Diana Shnaider
20260425,Hard,Anna Bondar,Laura Samson
20260425,Hard,Leylah Fernandez,Iva Jovic
20260425,Hard,Mirra Andreeva,Dalma Galfi
20260425,Hard,Ann Li,Iga Swiatek
20260425,Hard,Hailey Baptiste,Jasmine Paolini
20260425,Hard,Aryna Sabalenka,Jaqueline Cristian
20260425,Hard,Naomi Osaka,Anhelina Kalinina
20260426,Hard,Solana Sierra,Zeynep Sonmez
20260426,Hard,Coco Gauff,Sorana Cirstea
20260426,Hard,Catherine McNally,Katerina Siniakova
20260426,Hard,Linda Noskova,Liudmila Samsonova
20260426,Hard,Karolina Pliskova,Elise Mertens
20260426,Hard,Marta Kostyuk,Jessica Pegula
20260426,Hard,Elena Rybakina,Zheng Qinwen
20260426,Hard,Anastasia Potapova,Jelena Ostapenko
20260427,Hard,Leylah Fernandez,Ann Li
20260427,Hard,Hailey Baptiste,Belinda Bencic
20260427,Hard,Aryna Sabalenka,Naomi Osaka
20260427,Hard,Karolina Pliskova,Solana Sierra
20260427,Hard,Mirra Andreeva,Anna Bondar
20260427,Hard,Linda Noskova,Coco Gauff
20260427,Hard,Marta Kostyuk,Catherine McNally
20260427,Hard,Anastasia Potapova,Elena Rybakina
20260428,Hard,Mirra Andreeva,Leylah Fernandez
20260428,Hard,Hailey Baptiste,Aryna Sabalenka
20260429,Hard,Anastasia Potapova,Karolina Pliskova
20260429,Hard,Marta Kostyuk,Linda Noskova
20260430,Hard,Mirra Andreeva,Hailey Baptiste
20260430,Hard,Marta Kostyuk,Anastasia Potapova
20260502,Hard,Marta Kostyuk,Mirra Andreeva
20260504,Hard,Daniel Merida,Mackenzie McDonald
20260504,Hard,Tomas Barrios Vera,Jacopo Vasami
20260504,Hard,Jesper de Jong,Pedro Martinez
20260504,Hard,Francisco Comesana,Billy Harris
20260504,Hard,Cristian Garin,Moez Echargui
20260504,Hard,Pablo Carreno Busta,Martin Damm
20260504,Hard,Stan Wawrinka,Stefano Travaglia
20260504,Hard,Hugo Dellien,Luca Van Assche
20260504,Hard,Leandro Riedi,Vilius Gaubas
20260504,Hard,Jan Choinski,Dusan Lajovic
20260504,Hard,Patrick Kypson,Jack Pinnington Jones
20260504,Hard,Titouan Droguet,Juan Cruz Martin Manzano
20260504,Hard,Andrea Pellegrino,Hugo Gaston
20260504,Hard,Nicolai Budkov Kjaer,Otto Virtanen
20260504,Hard,Martin Landaluce,Christopher O'Connell
20260504,Hard,Federico Bondioli,Emilio Nava
20260504,Hard,Jacob Fearnley,Shintaro Mochizuki
20260504,Hard,Dino Prizmic,Chris Rodesch
20260504,Hard,Aleksandar Kovacevic,Lorenzo Carboni
20260504,Hard,Dalibor Svrcina,Benjamin Bonzi
20260504,Hard,Pablo Llamas Ruiz,Henrique Rocha
20260504,Hard,Jaime Faria,Adolfo Daniel Vallejo
20260504,Hard,Nikoloz Basilashvili,Elmer Moller
20260504,Hard,Rinky Hijikata,Pierluigi Basile
20260505,Hard,Pablo Carreno Busta,Stan Wawrinka
20260505,Hard,Cristian Garin,Jan Choinski
20260505,Hard,Daniel Merida,Tomas Barrios Vera
20260505,Hard,Francisco Comesana,Leandro Riedi
20260505,Hard,Patrick Kypson,Titouan Droguet
20260505,Hard,Dalibor Svrcina,Nicolai Budkov Kjaer
20260505,Hard,Jesper de Jong,Hugo Dellien
20260505,Hard,Jacob Fearnley,Aleksandar Kovacevic
20260505,Hard,Dino Prizmic,Federico Bondioli
20260505,Hard,Pablo Llamas Ruiz,Jaime Faria
20260505,Hard,Andrea Pellegrino,Martin Landaluce
20260505,Hard,Nikoloz Basilashvili,Rinky Hijikata
20260506,Hard,Vit Kopriva,Fabian Marozsan
20260506,Hard,Sebastian Baez,Jenson Brooksby
20260506,Hard,Damir Dzumhur,Adrian Mannarino
20260506,Hard,Daniel Altmaier,Zhang Zhizhen
20260506,Hard,Zachary Svajda,Marco Trungelliti
20260506,Hard,Aleksandr Shevchenko,Camilo Ugo Carabelli
20260506,Hard,Yannick Hanfmann,Hubert Hurkacz
20260506,Hard,Botic Van De Zandschulp,Alexandre Muller
20260506,Hard,Jan-Lennard Struff,Francisco Comesana
20260506,Hard,Matteo Arnaldi,Jaume Munar
20260506,Hard,Aleksandar Vukic,Patrick Kypson
20260506,Hard,Nuno Borges,Jesper de Jong
20260506,Hard,Alejandro Tabilo,Pablo Carreno Busta
20260507,Hard,Miomir Kecmanovic,Dalibor Svrcina
20260507,Hard,Terence Atmane,Zizou Bergs
20260507,Hard,Nikoloz Basilashvili,Daniel Merida
20260507,Hard,Alexei Popyrin,Matteo Berrettini
20260507,Hard,Dino Prizmic,Marton Fucsovics
20260507,Hard,Giovanni Mpetshi Perricard,Jacob Fearnley
20260507,Hard,Marin Cilic,Marcos Giron
20260507,Hard,Alexander Blockx,Federico Cina
20260507,Hard,Mattia Bellucci,Roman Andres Burruchaga
20260507,Hard,Roberto Bautista Agut,Francesco Maestrelli
20260507,Hard,Pablo Llamas Ruiz,Ethan Quinn
20260507,Hard,Cristian Garin,Juan Manuel Cerundolo
20260507,Hard,Tomas Machac,Stefanos Tsitsipas
20260507,Hard,Thiago Agustin Tirante,Gianluca Cadenasso
20260507,Hard,Hamad Medjedovic,Valentin Royer
20260507,Hard,Ignacio Buse,Lorenzo Sonego
20260507,Hard,Sebastian Ofner,Alex Michelsen
20260507,Hard,Andrea Pellegrino,Luca Nardi
20260507,Hard,Mariano Navone,Denis Shapovalov
20260508,Hard,Rafael Jodar,Nuno Borges
20260508,Hard,Matteo Arnaldi,Alex de Minaur
20260508,Hard,Karen Khachanov,Aleksandr Shevchenko
20260508,Hard,Jiri Lehecka,Jan-Lennard Struff
20260508,Hard,Botic Van De Zandschulp,Aleksandar Kovacevic
20260508,Hard,Casper Ruud,Zachary Svajda
20260508,Hard,Alexander Zverev,Daniel Altmaier
20260508,Hard,Francisco Cerundolo,Alejandro Tabilo
20260508,Hard,Learner Tien,Damir Dzumhur
20260508,Hard,Alexander Blockx,Tallon Griekspoor
20260508,Hard,Dino Prizmic,Novak Djokovic
20260508,Hard,Alexander Bublik,Sebastian Baez
20260508,Hard,Tommy Paul,Aleksandar Vukic
20260508,Hard,Ugo Humbert,Vit Kopriva
20260508,Hard,Lorenzo Musetti,Giovanni Mpetshi Perricard
20260508,Hard,Luciano Darderi,Yannick Hanfmann
20260509,Hard,Daniil Medvedev,Tomas Machac
20260509,Hard,Thiago Agustin Tirante,Cameron Norrie
20260509,Hard,Pablo Llamas Ruiz,Corentin Moutet
20260509,Hard,Andrey Rublev,Miomir Kecmanovic
20260509,Hard,Martin Landaluce,Marin Cilic
20260509,Hard,Mariano Navone,Felix Auger-Aliassime
20260509,Hard,Alejandro Davidovich Fokina,Cristian Garin
20260509,Hard,Mattia Bellucci,Tomas Martin Etcheverry
20260509,Hard,Brandon Nakashima,Roberto Bautista Agut
20260509,Hard,Flavio Cobolli,Terence Atmane
20260509,Hard,Nikoloz Basilashvili,Ben Shelton
20260509,Hard,Frances Tiafoe,Ignacio Buse
20260509,Hard,Jannik Sinner,Sebastian Ofner
20260509,Hard,Hamad Medjedovic,Joao Fonseca
20260509,Hard,Andrea Pellegrino,Arthur Fils
20260509,Hard,Alexei Popyrin,Jakub Mensik
20260510,Hard,Casper Ruud,Jiri Lehecka
20260510,Hard,Alexander Zverev,Alexander Blockx
20260510,Hard,Dino Prizmic,Ugo Humbert
20260510,Hard,Lorenzo Musetti,Francisco Cerundolo
20260510,Hard,Karen Khachanov,Botic Van De Zandschulp
20260510,Hard,Learner Tien,Alexander Bublik
20260510,Hard,Luciano Darderi,Tommy Paul
20260510,Hard,Rafael Jodar,Matteo Arnaldi
20260511,Hard,Andrey Rublev,Alejandro Davidovich Fokina
20260511,Hard,Martin Landaluce,Mattia Bellucci
20260511,Hard,Nikoloz Basilashvili,Brandon Nakashima
20260511,Hard,Andrea Pellegrino,Frances Tiafoe
20260511,Hard,Hamad Medjedovic,Mariano Navone
20260511,Hard,Jannik Sinner,Alexei Popyrin
20260511,Hard,Daniil Medvedev,Pablo Llamas Ruiz
20260511,Hard,Thiago Agustin Tirante,Flavio Cobolli
20260512,Hard,Casper Ruud,Lorenzo Musetti
20260512,Hard,Karen Khachanov,Dino Prizmic
20260512,Hard,Rafael Jodar,Learner Tien
20260512,Hard,Luciano Darderi,Alexander Zverev
20260512,Hard,Jannik Sinner,Andrea Pellegrino
20260512,Hard,Andrey Rublev,Nikoloz Basilashvili
20260512,Hard,Martin Landaluce,Hamad Medjedovic
20260512,Hard,Daniil Medvedev,Thiago Agustin Tirante
20260513,Hard,Casper Ruud,Karen Khachanov
20260513,Hard,Luciano Darderi,Rafael Jodar
20260514,Hard,Jannik Sinner,Andrey Rublev
20260514,Hard,Daniil Medvedev,Martin Landaluce
20260515,Hard,Casper Ruud,Luciano Darderi
20260516,Hard,Jannik Sinner,Daniil Medvedev
20260517,Hard,Jannik Sinner,Casper Ruud
20260504,Hard,Leolia Jeanjean,Diane Parry
20260504,Hard,Ajla Tomljanovic,Marta Lombardini
20260504,Hard,Anastasia Potapova,Irina-Camelia Begu
20260504,Hard,Nikola Bartunkova,Ashlyn Krueger
20260504,Hard,Sinja Kraus,Dominika Salkova
20260504,Hard,Julia Grabher,Aliaksandra Sasnovich
20260504,Hard,Elena-Gabriela Ruse,Oceane Dodin
20260504,Hard,Daria Snigur,Samira De Stefano
20260504,Hard,Simona Waltert,Giorgia Pedone
20260504,Hard,Alina Korneeva,Ella Seidel
20260504,Hard,Lilli Tagger,Suzan Lamens
20260504,Hard,Yuan Yue,Kimberly Birrell
20260504,Hard,Dalma Galfi,Alycia Parks
20260504,Hard,Anhelina Kalinina,Camila Osorio
20260504,Hard,Noemi Basiletti,Emiliana Arango
20260504,Hard,Victoria Jimenez Kasintseva,Lulu Sun
20260504,Hard,Mayar Sherif,Anna Blinkova
20260504,Hard,Federica Urgesi,Renata Zarazua
20260504,Hard,Veronika Erjavec,Anastasia Pavlyuchenkova
20260504,Hard,Katie Volynets,Darja Semenistaja
20260504,Hard,Tamara Korpatsch,Beatrice Ricci
20260504,Hard,Jil Teichmann,Hanne Vandewinkel
20260504,Hard,Rebeka Masarova,Moyuka Uchijima
20260504,Hard,Taylor Townsend,Rebecca Sramkova
20260505,Hard,Dalma Galfi,Julia Grabher
20260505,Hard,Leolia Jeanjean,Ajla Tomljanovic
20260505,Hard,Anastasia Potapova,Nikola Bartunkova
20260505,Hard,Sinja Kraus,Elena-Gabriela Ruse
20260505,Hard,Simona Waltert,Yuan Yue
20260505,Hard,Barbora Krejcikova,Elsa Jacquemot
20260505,Hard,Alina Korneeva,Lilli Tagger
20260505,Hard,Zheng Qinwen,Anna Bondar
20260505,Hard,Oleksandra Oliynykova,Petra Marcinko
20260505,Hard,Noemi Basiletti,Daria Snigur
20260505,Hard,Bianca Andreescu,Sofia Kenin
20260505,Hard,Antonia Ruzic,Kamilla Rakhimova
20260505,Hard,Federica Urgesi,Veronika Erjavec
20260505,Hard,Anastasia Zakharova,Dayana Yastremska
20260505,Hard,McCartney Kessler,Lucia Bronzetti
20260505,Hard,Rebeka Masarova,Jil Teichmann
20260505,Hard,Tamara Korpatsch,Mayar Sherif
20260505,Hard,Taylor Townsend,Victoria Jimenez Kasintseva
20260505,Hard,Anhelina Kalinina,Katie Volynets
20260505,Hard,Zeynep Sonmez,Jennifer Ruggeri
20260505,Hard,Talia Gibson,Martina Trevisan
20260505,Hard,Ann Li,Zhang Shuai
20260506,Hard,Alexandra Eala,Magdalena Frech
20260506,Hard,Tatjana Maria,Magda Linette
20260506,Hard,Jelena Ostapenko,Lucrezia Stefanini
20260506,Hard,Panna Udvardy,Alina Korneeva
20260506,Hard,Leolia Jeanjean,Beatriz Haddad Maia
20260506,Hard,Katerina Siniakova,Lois Boisson
20260506,Hard,Tyra Caterina Grant,Lisa Pigato
20260506,Hard,Viktorija Golubic,Federica Urgesi
20260506,Hard,Laura Siegemund,Sara Bejlek
20260506,Hard,Taylor Townsend,Nuria Brancaccio
20260506,Hard,Peyton Stearns,Janice Tjen
20260506,Hard,Solana Sierra,Tamara Korpatsch
20260506,Hard,Maria Sakkari,Lilli Tagger
20260506,Hard,Tereza Valentova,Yulia Putintseva
20260506,Hard,Rebeka Masarova,Oksana Selekhmeteva
20260506,Hard,Anastasia Potapova,Dalma Galfi
20260506,Hard,Eva Lys,Katie Boulter
20260506,Hard,Karolina Pliskova,Jessica Bouzas Maneiro
20260506,Hard,Elisabetta Cocciaretto,Sinja Kraus
20260506,Hard,Catherine McNally,Daria Kasatkina
20260507,Hard,Mirra Andreeva,Antonia Ruzic
20260507,Hard,Zheng Qinwen,Cristina Bucsa
20260507,Hard,Elise Mertens,Panna Udvardy
20260507,Hard,Noemi Basiletti,Ajla Tomljanovic
20260507,Hard,Jasmine Paolini,Leolia Jeanjean
20260507,Hard,Simona Waltert,Yuliia Starodubtseva
20260507,Hard,Linda Noskova,Anastasia Zakharova
20260507,Hard,Sorana Cirstea,Tatjana Maria
20260507,Hard,Oleksandra Oliynykova,Clara Tauson
20260507,Hard,Viktorija Golubic,Maya Joint
20260507,Hard,Anna Kalinskaya,Katerina Siniakova
20260507,Hard,Coco Gauff,Tereza Valentova
20260507,Hard,Jelena Ostapenko,Elena-Gabriela Ruse
20260507,Hard,Belinda Bencic,Bianca Andreescu
20260507,Hard,Taylor Townsend,Marie Bouzkova
20260507,Hard,Solana Sierra,Anhelina Kalinina
20260507,Hard,Aryna Sabalenka,Barbora Krejcikova
20260507,Hard,Iva Jovic,McCartney Kessler
20260508,Hard,Iga Swiatek,Catherine McNally
20260508,Hard,Diana Shnaider,Talia Gibson
20260508,Hard,Alexandra Eala,Wang Xinyu
20260508,Hard,Liudmila Samsonova,Ann Li
20260508,Hard,Anastasia Potapova,Karolina Muchova
20260508,Hard,Madison Keys,Peyton Stearns
20260508,Hard,Naomi Osaka,Eva Lys
20260508,Hard,Jessica Pegula,Zeynep Sonmez
20260508,Hard,Laura Siegemund,Ekaterina Alexandrova
20260508,Hard,Hailey Baptiste,Simona Waltert
20260508,Hard,Nikola Bartunkova,Tyra Caterina Grant
20260508,Hard,Elina Svitolina,Noemi Basiletti
20260508,Hard,Karolina Pliskova,Jaqueline Cristian
20260508,Hard,Rebeka Masarova,Leylah Fernandez
20260508,Hard,Elisabetta Cocciaretto,Emma Navarro
20260508,Hard,Elena Rybakina,Maria Sakkari
20260509,Hard,Coco Gauff,Solana Sierra
20260509,Hard,Linda Noskova,Oleksandra Oliynykova
20260509,Hard,Elise Mertens,Jasmine Paolini
20260509,Hard,Jelena Ostapenko,Zheng Qinwen
20260509,Hard,Sorana Cirstea,Aryna Sabalenka
20260509,Hard,Mirra Andreeva,Viktorija Golubic
20260509,Hard,Iva Jovic,Taylor Townsend
20260509,Hard,Anna Kalinskaya,Belinda Bencic
20260510,Hard,Nikola Bartunkova,Madison Keys
20260510,Hard,Elina Svitolina,Hailey Baptiste
20260510,Hard,Jessica Pegula,Rebeka Masarova
20260510,Hard,Anastasia Potapova,Liudmila Samsonova
20260510,Hard,Naomi Osaka,Diana Shnaider
20260510,Hard,Elena Rybakina,Alexandra Eala
20260510,Hard,Iga Swiatek,Elisabetta Cocciaretto
20260510,Hard,Karolina Pliskova,Laura Siegemund
20260511,Hard,Sorana Cirstea,Linda Noskova
20260511,Hard,Coco Gauff,Iva Jovic
20260511,Hard,Jelena Ostapenko,Anna Kalinskaya
20260511,Hard,Mirra Andreeva,Elise Mertens
20260511,Hard,Elina Svitolina,Nikola Bartunkova
20260511,Hard,Jessica Pegula,Anastasia Potapova
20260511,Hard,Iga Swiatek,Naomi Osaka
20260511,Hard,Elena Rybakina,Karolina Pliskova
20260512,Hard,Sorana Cirstea,Jelena Ostapenko
20260512,Hard,Coco Gauff,Mirra Andreeva
20260513,Hard,Iga Swiatek,Jessica Pegula
20260513,Hard,Elina Svitolina,Elena Rybakina
20260514,Hard,Coco Gauff,Sorana Cirstea
20260514,Hard,Elina Svitolina,Iga Swiatek
20260516,Hard,Elina Svitolina,Coco Gauff
20260516,Hard,Edas Butvilas,Alexandre Muller
20260516,Hard,James Duckworth,Miguel Damas
20260516,Hard,Kilian Feldbausch,Sebastian Ofner
20260516,Hard,Nishesh Basavareddy,Daniel Elahi Galan
20260516,Hard,Raul Brancaccio,Tyler Zink
20260516,Hard,Francisco Comesana,Henry Bernet
20260516,Hard,Max Hans Rehberg,Zachary Svajda
20260516,Hard,Clement Tabur,Marc-Andrea Huesler
20260517,Hard,Nishesh Basavareddy,Kilian Feldbausch
20260517,Hard,Edas Butvilas,James Duckworth
20260517,Hard,Clement Tabur,Raul Brancaccio
20260517,Hard,Francisco Comesana,Max Hans Rehberg
20260517,Hard,Mariano Navone,Marco Trungelliti
20260518,Hard,Alex Michelsen,Sebastian Baez
20260518,Hard,Arthur Rinderknech,Thiago Agustin Tirante
20260518,Hard,Francisco Comesana,Valentin Royer
20260518,Hard,Stefanos Tsitsipas,Giovanni Mpetshi Perricard
20260518,Hard,Stan Wawrinka,Raul Brancaccio
20260518,Hard,Edas Butvilas,Lorenzo Sonego
20260519,Hard,Alexei Popyrin,Clement Tabur
20260519,Hard,Jaume Munar,Nishesh Basavareddy
20260519,Hard,Casper Ruud,Jenson Brooksby
20260519,Hard,Raphael Collignon,Adrian Mannarino
20260519,Hard,Laslo Djere,James Duckworth
20260520,Hard,Learner Tien,Stefanos Tsitsipas
20260520,Hard,Mariano Navone,Cameron Norrie
20260520,Hard,Alexei Popyrin,Taylor Fritz
20260520,Hard,Jaume Munar,Francisco Comesana
20260520,Hard,Casper Ruud,Raphael Collignon
20260520,Hard,Arthur Rinderknech,Laslo Djere
20260520,Hard,Alex Michelsen,Stan Wawrinka
20260520,Hard,Alexander Bublik,Edas Butvilas
20260521,Hard,Mariano Navone,Jaume Munar
20260521,Hard,Casper Ruud,Alexei Popyrin
20260521,Hard,Learner Tien,Alex Michelsen
20260521,Hard,Alexander Bublik,Arthur Rinderknech
20260522,Hard,Mariano Navone,Casper Ruud
20260522,Hard,Learner Tien,Alexander Bublik
20260523,Hard,Learner Tien,Mariano Navone
20260516,Hard,Henri Squire,Cristian Garin
20260516,Hard,Max Schoenhaus,Luca Van Assche
20260516,Hard,Rinky Hijikata,Taro Daniel
20260516,Hard,Marcos Giron,Sumit Nagal
20260516,Hard,Ignacio Buse,Niels McDonald
20260516,Hard,Aleksandar Kovacevic,Zhang Zhizhen
20260516,Hard,Arthur Gea,Mika Petkovic
20260516,Hard,Hugo Gaston,Marko Topo
20260517,Hard,Max Schoenhaus,Marcos Giron
20260517,Hard,Rinky Hijikata,Henri Squire
20260517,Hard,Ignacio Buse,Hugo Gaston
20260517,Hard,Arthur Gea,Aleksandar Kovacevic
20260517,Hard,Frances Tiafoe,Diego Dedura
20260517,Hard,Tommy Paul,Ethan Quinn
20260518,Hard,Camilo Ugo Carabelli,Kamil Majchrzak
20260518,Hard,Alex de Minaur,Francisco Cerundolo
20260518,Hard,Alejandro Davidovich Fokina,Corentin Moutet
20260518,Hard,Tomas Martin Etcheverry,Terence Atmane
20260518,Hard,Yannick Hanfmann,Max Schoenhaus
20260518,Hard,Daniel Altmaier,Rinky Hijikata
20260518,Hard,Ben Shelton,Marcos Giron
20260518,Hard,Jakub Mensik,Jan-Lennard Struff
20260519,Hard,Ignacio Buse,Flavio Cobolli
20260519,Hard,Aleksandar Kovacevic,Arthur Gea
20260519,Hard,Luciano Darderi,Roman Andres Burruchaga
20260519,Hard,Felix Auger-Aliassime,Vit Kopriva
20260519,Hard,Karen Khachanov,Hugo Gaston
20260519,Hard,Ugo Humbert,Justin Engel
20260519,Hard,Daniel Altmaier,Ben Shelton
20260520,Hard,Aleksandar Kovacevic,Felix Auger-Aliassime
20260520,Hard,Ignacio Buse,Jakub Mensik
20260520,Hard,Tommy Paul,Tomas Martin Etcheverry
20260520,Hard,Ugo Humbert,Karen Khachanov
20260520,Hard,Camilo Ugo Carabelli,Frances Tiafoe
20260520,Hard,Alex de Minaur,Alejandro Davidovich Fokina
20260520,Hard,Luciano Darderi,Yannick Hanfmann
20260521,Hard,Ignacio Buse,Ugo Humbert
20260521,Hard,Tommy Paul,Daniel Altmaier
20260521,Hard,Aleksandar Kovacevic,Camilo Ugo Carabelli
20260521,Hard,Alex de Minaur,Luciano Darderi
20260522,Hard,Ignacio Buse,Aleksandar Kovacevic
20260522,Hard,Tommy Paul,Alex de Minaur
20260523,Hard,Ignacio Buse,Tommy Paul
20260518,Hard,Guo Hanyu,Miriam Bulgaru
20260518,Hard,Sofia Costoulas,Tereza Mrdeza
20260518,Hard,Mai Hontama,Taylah Preston
20260518,Hard,Elena Pridankina,Victoria Jimenez Kasintseva
20260518,Hard,Julia Avdeeva,Eleejah Inisan
20260518,Hard,Despina Papamichail,Lanlana Tararudee
20260518,Hard,Kathinka von Deichmann,Joanna Garland
20260518,Hard,Himeno Sakatsume,Manon Leonard
20260518,Hard,Carole Monnet,Polina Iatcenko
20260518,Hard,Tamara Zidansek,Ekaterine Gorgodze
20260518,Hard,Maja Chwalinska,Alice Rame
20260518,Hard,Suzan Lamens,Lina Gjorcheska
20260518,Hard,Sinja Kraus,Celine Naef
20260518,Hard,Irina-Camelia Begu,Elizara Yaneva
20260518,Hard,Martina Trevisan,Gabriela Knutson
20260518,Hard,Mayar Sherif,Andrea Lazaro Garcia
20260518,Hard,Leyre Romero Gormaz,Ana Sofia Sanchez
20260518,Hard,Harriet Dart,Yuan Yue
20260518,Hard,Anna-Lena Friedsam,Mona Barthel
20260518,Hard,Lisa Pigato,Aliona Falei
20260518,Hard,Sloane Stephens,Carol Young Suh Lee
20260518,Hard,Noma Noha Akugue,Tatiana Prozorova
20260518,Hard,Greet Minnen,Anastasia Gasanova
20260518,Hard,Mary Stoiana,Selena Janicijevic
20260518,Hard,Lola Radivojevic,Linda Klimovicova
20260518,Hard,Alina Korneeva,Nao Hibino
20260518,Hard,Matilde Jorge,Elvina Kalieva
20260518,Hard,Jazmin Ortenzi,Arantxa Rus
20260518,Hard,Dominika Salkova,Veronika Podrez
20260518,Hard,Susan Bandecchi,Chloe Paquet
20260518,Hard,Aliaksandra Sasnovich,Whitney Osuigwe
20260518,Hard,Oceane Dodin,Kayla Day
20260519,Hard,Bianca Andreescu,Daphnée Mpetshi Perricard
20260519,Hard,Ashlyn Krueger,Margaux Rouvroy
20260519,Hard,Luisina Giovannini,Eva Guerrero Alvarez
20260519,Hard,Viktoria Hruncakova,Katherine Sebov
20260519,Hard,Karolina Pliskova,Yeonwoo Ku
20260519,Hard,Marina Bassols Ribera,Amandine Monnot
20260519,Hard,Julia Riera,Laura Samson
20260519,Hard,Robin Montgomery,Maddison Inglis
20260519,Hard,Guiomar Maristany Zuleta De Reales,Julie Belgraver
20260519,Hard,Kaitlin Quevedo,Nuria Brancaccio
20260519,Hard,Teodora Kostovic,Elizabeth Mandlik
20260519,Hard,Aoi Ito,Jeline Vandromme
20260519,Hard,Lulu Sun,Ma YeXin
20260519,Hard,Kaja Juvan,Anna Siskova
20260519,Hard,Claire Liu,Laura Pigossi
20260519,Hard,Darja Semenistaja,Iryna Shymanovich
20260519,Hard,Jessika Ponchet,Priscilla Hon
20260519,Hard,Katarzyna Kawa,Ayana Akli
20260519,Hard,Katarina Zavatska,Carol Zhao
20260519,Hard,Wang Xiyu,Kristina Mladenovic
